AccountReference,Farm,Field_Group,Field,Field Name,Crop_Type,LY_Crop_Type_MAP,DrillingDate,Soil_Type,Variety,Field Ha,Total Yield,ProductName,Applied date,Quantity kg
WHAT0011,"2",Burderop Farm FGrp,"85",Crescent,Rape Winter,Winter Barley,22/08/2021,Medium Chalk,Aardvark,32.5,86.28735,Urea 46%,22/08/2021,2560
WHAT0011,"2",Burderop Farm FGrp,"84",Dairy Seeds,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19.5,81.97463,Ammonium Sulphate,10/03/2022,2535
WHAT0011,"2",Burderop Farm FGrp,"84",Dairy Seeds,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19.5,81.97463,TSP 46%,25/11/2021,3100
WHAT0011,"2",Burderop Farm FGrp,"84",Dairy Seeds,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19.5,81.97463,Urea 46%,21/03/2022,2535
WHAT0011,"2",Burderop Farm FGrp,"84",Dairy Seeds,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19.5,81.97463,Urea 46%,01/08/2021,1560
WHAT0011,"2",Burderop Farm FGrp,"84",Dairy Seeds,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19.5,81.97463,Urea 46%,28/02/2022,2925
WHAT0011,"2",Burderop Farm FGrp,"87",Down Butcher,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Ammonium Sulphate,22/03/2022,3605
WHAT0011,"2",Burderop Farm FGrp,"87",Down Butcher,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,MOP 60%,24/03/2022,9200
WHAT0011,"2",Burderop Farm FGrp,"87",Down Butcher,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Urea 46%,07/03/2022,7725
WHAT0011,"2",Burderop Farm FGrp,"87",Down Butcher,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Urea 46%,25/04/2022,3605
WHAT0011,"2",Burderop Farm FGrp,"87",Down Butcher,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,TSP 46%,21/01/2022,7400
WHAT0011,"2",Burderop Farm FGrp,"87",Down Butcher,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Urea 46%,05/04/2022,7982.5
WHAT0011,"2",Burderop Farm FGrp,"94",Down Ormands,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Ammonium Sulphate,22/03/2022,5390
WHAT0011,"2",Burderop Farm FGrp,"94",Down Ormands,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,MOP 60%,24/03/2022,10400
WHAT0011,"2",Burderop Farm FGrp,"94",Down Ormands,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Urea 46%,30/03/2022,10010
WHAT0011,"2",Burderop Farm FGrp,"94",Down Ormands,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Urea 46%,13/04/2022,7700
WHAT0011,"2",Burderop Farm FGrp,"94",Down Ormands,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Urea 46%,26/02/2022,11550
WHAT0011,"2",Coombe Lacey FGrp,"111",Downs/ R-R,Beans Dried Winter,Winter Wheat,19/10/2021,Medium Chalk,Vespa,10,39.15174,MOP 60%,28/03/2022,1000
WHAT0011,"2",Coombe Lacey FGrp,"111",Downs/ R-R,Beans Dried Winter,Winter Wheat,19/10/2021,Medium Chalk,Vespa,10,39.15174,TSP 46%,30/03/2022,1600
WHAT0011,"2",Burderop Farm FGrp,"107",Draycott Corner,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Ammonium Sulphate,22/03/2022,2030
WHAT0011,"2",Burderop Farm FGrp,"107",Draycott Corner,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,MOP 60%,28/03/2022,2900
WHAT0011,"2",Burderop Farm FGrp,"107",Draycott Corner,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Urea 46%,21/04/2022,2030
WHAT0011,"2",Burderop Farm FGrp,"107",Draycott Corner,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Urea 46%,04/04/2022,4495
WHAT0011,"2",Burderop Farm FGrp,"107",Draycott Corner,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Urea 46%,28/02/2022,4930
WHAT0011,"2",Burderop Farm FGrp,"89",Draycott Road,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Ammonium Sulphate,22/03/2022,875
WHAT0011,"2",Burderop Farm FGrp,"89",Draycott Road,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,MOP 60%,28/03/2022,1250
WHAT0011,"2",Burderop Farm FGrp,"89",Draycott Road,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Urea 46%,07/03/2022,1875
WHAT0011,"2",Burderop Farm FGrp,"89",Draycott Road,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Urea 46%,05/04/2022,1937.5
WHAT0011,"2",Burderop Farm FGrp,"89",Draycott Road,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Urea 46%,25/04/2022,875
WHAT0011,"2",Salthrop Farm FGrp,"122",Dyke,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Ammonium Sulphate,23/03/2022,2137.5
WHAT0011,"2",Salthrop Farm FGrp,"122",Dyke,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Urea 46%,05/03/2022,4275
WHAT0011,"2",Salthrop Farm FGrp,"122",Dyke,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Urea 46%,08/04/2022,4702.5
WHAT0011,"2",Salthrop Farm FGrp,"122",Dyke,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Urea 46%,25/04/2022,1995
WHAT0011,"2",Burderop Farm FGrp,"105",Front Field,Beans Dried Winter,Winter Barley,19/10/2021,Medium Chalk,Vespa,19.5,93.64582,TSP 46%,25/11/2021,2310
WHAT0011,"2",Burderop Farm FGrp,"102",Hackpen,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Ammonium Sulphate,22/03/2022,2100
WHAT0011,"2",Burderop Farm FGrp,"102",Hackpen,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,TSP 46%,24/11/2021,6600
WHAT0011,"2",Burderop Farm FGrp,"102",Hackpen,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Urea 46%,05/04/2022,4650
WHAT0011,"2",Burderop Farm FGrp,"102",Hackpen,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Urea 46%,25/04/2022,2100
WHAT0011,"2",Burderop Farm FGrp,"102",Hackpen,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Urea 46%,07/03/2022,4500
WHAT0011,"2",Kinrah Farm FGrp,"117",Herdswick Plain lower,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Ammonium Sulphate,21/03/2022,3487.5
WHAT0011,"2",Kinrah Farm FGrp,"117",Herdswick Plain lower,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,TSP 46%,30/03/2022,800
WHAT0011,"2",Kinrah Farm FGrp,"117",Herdswick Plain lower,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Urea 46%,05/03/2022,6975
WHAT0011,"2",Kinrah Farm FGrp,"117",Herdswick Plain lower,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Urea 46%,11/04/2022,6975
WHAT0011,"2",Kinrah Farm FGrp,"117",Herdswick Plain lower,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Urea 46%,22/04/2022,3255
WHAT0011,"2",Kinrah Farm FGrp,"115",Herdswick Plain upper,Rape Winter,Winter Barley,03/08/2021,Medium Chalk,Aardvark,44,184.79999,Ammonium Sulphate,10/03/2022,4400
WHAT0011,"2",Kinrah Farm FGrp,"115",Herdswick Plain upper,Rape Winter,Winter Barley,03/08/2021,Medium Chalk,Aardvark,44,184.79999,Biosolid Sludge,28/07/2021,778.2
WHAT0011,"2",Kinrah Farm FGrp,"115",Herdswick Plain upper,Rape Winter,Winter Barley,03/08/2021,Medium Chalk,Aardvark,44,184.79999,MOP 60%,18/03/2022,4300
WHAT0011,"2",Kinrah Farm FGrp,"115",Herdswick Plain upper,Rape Winter,Winter Barley,03/08/2021,Medium Chalk,Aardvark,44,184.79999,Urea 46%,21/03/2022,6600
WHAT0011,"2",Kinrah Farm FGrp,"115",Herdswick Plain upper,Rape Winter,Winter Barley,03/08/2021,Medium Chalk,Aardvark,44,184.79999,Urea 46%,26/02/2022,6600
WHAT0011,"2",Burderop Farm FGrp,"106",Hodson Meadow,Beans Dried Winter,Winter Barley,19/10/2021,Medium Chalk,Vespa,27,126.20723,MOP 60%,28/03/2022,2200
WHAT0011,"2",Burderop Farm FGrp,"106",Hodson Meadow,Beans Dried Winter,Winter Barley,19/10/2021,Medium Chalk,Vespa,27,126.20723,TSP 46%,31/01/2022,2900
WHAT0011,"2",Coombe Lacey FGrp,"113",Hump,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,Ammonium Sulphate,21/03/2022,1200
WHAT0011,"2",Coombe Lacey FGrp,"113",Hump,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,MOP 60%,28/03/2022,2500
WHAT0011,"2",Coombe Lacey FGrp,"113",Hump,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,TSP 46%,30/03/2022,2100
WHAT0011,"2",Coombe Lacey FGrp,"113",Hump,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,Urea 46%,29/03/2022,3840
WHAT0011,"2",Kinrah Farm FGrp,"119",Hump Kinrah,Barley Spring,Winter Barley,10/03/2022,Shallow Chalk,RGT Planet,5,41.1,Ammonium Sulphate,21/03/2022,375
WHAT0011,"2",Kinrah Farm FGrp,"119",Hump Kinrah,Barley Spring,Winter Barley,10/03/2022,Shallow Chalk,RGT Planet,5,41.1,MOP 60%,18/03/2022,700
WHAT0011,"2",Kinrah Farm FGrp,"119",Hump Kinrah,Barley Spring,Winter Barley,10/03/2022,Shallow Chalk,RGT Planet,5,41.1,Urea 46%,29/03/2022,1200
WHAT0011,"2",Burderop Farm FGrp,"103",Landing Ground,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Ammonium Sulphate,22/03/2022,1890
WHAT0011,"2",Burderop Farm FGrp,"103",Landing Ground,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,TSP 46%,24/11/2021,4200
WHAT0011,"2",Burderop Farm FGrp,"103",Landing Ground,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Urea 46%,28/02/2022,4590
WHAT0011,"2",Burderop Farm FGrp,"103",Landing Ground,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Urea 46%,04/04/2022,4185
WHAT0011,"2",Burderop Farm FGrp,"103",Landing Ground,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Urea 46%,21/04/2022,1890
WHAT0011,"2",Burderop Farm FGrp,"104",Long Meadow,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Ammonium Sulphate,22/03/2022,350
WHAT0011,"2",Burderop Farm FGrp,"104",Long Meadow,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,TSP 46%,21/01/2022,1300
WHAT0011,"2",Burderop Farm FGrp,"104",Long Meadow,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Urea 46%,28/02/2022,850
WHAT0011,"2",Burderop Farm FGrp,"104",Long Meadow,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Urea 46%,04/04/2022,775
WHAT0011,"2",Burderop Farm FGrp,"104",Long Meadow,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Urea 46%,21/04/2022,350
WHAT0011,"2",Burderop Farm FGrp,"83",Lords Lane,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Ammonium Sulphate,10/03/2022,2470
WHAT0011,"2",Burderop Farm FGrp,"83",Lords Lane,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,TSP 46%,31/01/2022,1000
WHAT0011,"2",Burderop Farm FGrp,"83",Lords Lane,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Urea 46%,01/08/2021,1520
WHAT0011,"2",Burderop Farm FGrp,"83",Lords Lane,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Urea 46%,28/02/2022,2850
WHAT0011,"2",Burderop Farm FGrp,"83",Lords Lane,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Urea 46%,21/03/2022,2470
WHAT0011,"2",Burderop Farm FGrp,"100",New Meadows,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Ammonium Sulphate,22/03/2022,595
WHAT0011,"2",Burderop Farm FGrp,"100",New Meadows,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,MOP 60%,28/03/2022,1700
WHAT0011,"2",Burderop Farm FGrp,"100",New Meadows,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,TSP 46%,24/11/2021,1700
WHAT0011,"2",Burderop Farm FGrp,"100",New Meadows,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Urea 46%,28/02/2022,1445
WHAT0011,"2",Burderop Farm FGrp,"100",New Meadows,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Urea 46%,04/04/2022,1317.5
WHAT0011,"2",Burderop Farm FGrp,"100",New Meadows,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Urea 46%,21/04/2022,595
WHAT0011,"2",Burderop Farm FGrp,"97",Norris Close,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Ammonium Sulphate,22/03/2022,1855
WHAT0011,"2",Burderop Farm FGrp,"97",Norris Close,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,MOP 60%,28/03/2022,4500
WHAT0011,"2",Burderop Farm FGrp,"97",Norris Close,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,TSP 46%,25/11/2021,6400
WHAT0011,"2",Burderop Farm FGrp,"97",Norris Close,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Urea 46%,28/02/2022,4505
WHAT0011,"2",Burderop Farm FGrp,"97",Norris Close,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Urea 46%,04/04/2022,4107.5
WHAT0011,"2",Burderop Farm FGrp,"97",Norris Close,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Urea 46%,21/04/2022,1855
WHAT0011,"2",Burderop Farm FGrp,"88",Picket,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Ammonium Sulphate,22/03/2022,805
WHAT0011,"2",Burderop Farm FGrp,"88",Picket,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,MOP 60%,28/03/2022,1150
WHAT0011,"2",Burderop Farm FGrp,"88",Picket,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Urea 46%,07/03/2022,1725
WHAT0011,"2",Burderop Farm FGrp,"88",Picket,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Urea 46%,05/04/2022,1782.5
WHAT0011,"2",Burderop Farm FGrp,"88",Picket,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Urea 46%,25/04/2022,805
WHAT0011,"2",Burderop Farm FGrp,"98",Pond,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Ammonium Sulphate,22/03/2022,2240
WHAT0011,"2",Burderop Farm FGrp,"98",Pond,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,MOP 60%,24/03/2022,5200
WHAT0011,"2",Burderop Farm FGrp,"98",Pond,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Urea 46%,28/02/2022,5440
WHAT0011,"2",Burderop Farm FGrp,"98",Pond,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Urea 46%,04/04/2022,4960
WHAT0011,"2",Burderop Farm FGrp,"98",Pond,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Urea 46%,21/04/2022,2240
WHAT0011,"2",Salthrop Farm FGrp,"126",Ralphs,Wheat Winter,NULL,14/10/2021,Medium Chalk,Graham,13,154.31722,Urea 46%,25/04/2022,910
WHAT0011,"2",Salthrop Farm FGrp,"126",Ralphs,Wheat Winter,NULL,14/10/2021,Medium Chalk,Graham,13,154.31722,Urea 46%,04/03/2022,1950
WHAT0011,"2",Salthrop Farm FGrp,"126",Ralphs,Wheat Winter,NULL,14/10/2021,Medium Chalk,Graham,13,154.31722,Urea 46%,08/04/2022,2015
WHAT0011,"2",Salthrop Farm FGrp,"120",Rams Ground,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Ammonium Sulphate,14/03/2022,1100
WHAT0011,"2",Salthrop Farm FGrp,"120",Rams Ground,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,MOP 60%,24/03/2022,1600
WHAT0011,"2",Salthrop Farm FGrp,"120",Rams Ground,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,TSP 46%,24/11/2021,2340
WHAT0011,"2",Salthrop Farm FGrp,"120",Rams Ground,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Urea 46%,05/03/2022,1650
WHAT0011,"2",Salthrop Farm FGrp,"120",Rams Ground,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Urea 46%,29/03/2022,990
WHAT0011,"2",Salthrop Farm FGrp,"120",Rams Ground,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Urea 46%,05/04/2022,990
WHAT0011,"2",Coombe Lacey FGrp,"112",Reservoir,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,9.5,69.27508,Ammonium Sulphate,21/03/2022,712.5
WHAT0011,"2",Coombe Lacey FGrp,"112",Reservoir,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,9.5,69.27508,MOP 60%,28/03/2022,1300
WHAT0011,"2",Coombe Lacey FGrp,"112",Reservoir,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,9.5,69.27508,Urea 46%,29/03/2022,2280
WHAT0011,"2",Burderop Farm FGrp,"101",Seventy Acres,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Ammonium Sulphate,22/03/2022,1610
WHAT0011,"2",Burderop Farm FGrp,"101",Seventy Acres,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,MOP 60%,28/03/2022,4000
WHAT0011,"2",Burderop Farm FGrp,"101",Seventy Acres,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,TSP 46%,25/11/2021,3300
WHAT0011,"2",Burderop Farm FGrp,"101",Seventy Acres,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Urea 46%,28/02/2022,3910
WHAT0011,"2",Burderop Farm FGrp,"101",Seventy Acres,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Urea 46%,04/04/2022,3565
WHAT0011,"2",Burderop Farm FGrp,"101",Seventy Acres,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Urea 46%,21/04/2022,1610
WHAT0011,"2",Kinrah Farm FGrp,"118",Smeathes Ridge,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Ammonium Sulphate,21/03/2022,2775
WHAT0011,"2",Kinrah Farm FGrp,"118",Smeathes Ridge,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,MOP 60%,28/03/2022,7300
WHAT0011,"2",Kinrah Farm FGrp,"118",Smeathes Ridge,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,TSP 46%,31/01/2022,3100
WHAT0011,"2",Kinrah Farm FGrp,"118",Smeathes Ridge,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Urea 46%,25/02/2022,6290
WHAT0011,"2",Kinrah Farm FGrp,"118",Smeathes Ridge,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Urea 46%,30/03/2022,5920
WHAT0011,"2",Kinrah Farm FGrp,"118",Smeathes Ridge,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Urea 46%,22/04/2022,3700
WHAT0011,"2",Burderop Farm FGrp,"91",The Flat,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Ammonium Sulphate,22/03/2022,980
WHAT0011,"2",Burderop Farm FGrp,"91",The Flat,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,MOP 60%,24/03/2022,2800
WHAT0011,"2",Burderop Farm FGrp,"91",The Flat,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,TSP 46%,21/01/2022,1800
WHAT0011,"2",Burderop Farm FGrp,"91",The Flat,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Urea 46%,07/03/2022,2100
WHAT0011,"2",Burderop Farm FGrp,"91",The Flat,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Urea 46%,05/04/2022,2170
WHAT0011,"2",Burderop Farm FGrp,"91",The Flat,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Urea 46%,25/04/2022,980
WHAT0011,"2",Burderop Farm FGrp,"93",Thund/lightning,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Ammonium Sulphate,22/03/2022,3605
WHAT0011,"2",Burderop Farm FGrp,"93",Thund/lightning,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,MOP 60%,24/03/2022,5100
WHAT0011,"2",Burderop Farm FGrp,"93",Thund/lightning,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Urea 46%,30/03/2022,5150
WHAT0011,"2",Burderop Farm FGrp,"93",Thund/lightning,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Urea 46%,13/04/2022,4635
WHAT0011,"2",Burderop Farm FGrp,"93",Thund/lightning,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Urea 46%,25/02/2022,6695
WHAT0011,"2",Salthrop Farm FGrp,"127",Titcombes,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Ammonium Sulphate,23/03/2022,1050
WHAT0011,"2",Salthrop Farm FGrp,"127",Titcombes,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,MOP 60%,24/03/2022,3200
WHAT0011,"2",Salthrop Farm FGrp,"127",Titcombes,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Urea 46%,04/03/2022,2100
WHAT0011,"2",Salthrop Farm FGrp,"127",Titcombes,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Urea 46%,08/04/2022,2170
WHAT0011,"2",Salthrop Farm FGrp,"127",Titcombes,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Urea 46%,25/04/2022,980
WHAT0011,"2",Salthrop Farm FGrp,"124",Uffcott Road,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Ammonium Sulphate,23/03/2022,712.5
WHAT0011,"2",Salthrop Farm FGrp,"124",Uffcott Road,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,MOP 60%,24/03/2022,1400
WHAT0011,"2",Salthrop Farm FGrp,"124",Uffcott Road,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Urea 46%,05/03/2022,1615
WHAT0011,"2",Salthrop Farm FGrp,"124",Uffcott Road,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Urea 46%,08/04/2022,1567.5
WHAT0011,"2",Salthrop Farm FGrp,"124",Uffcott Road,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Urea 46%,25/04/2022,665
WHAT0011,"2",Burderop Farm FGrp,"92",Underdown,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Ammonium Sulphate,22/03/2022,1155
WHAT0011,"2",Burderop Farm FGrp,"92",Underdown,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,MOP 60%,24/03/2022,1500
WHAT0011,"2",Burderop Farm FGrp,"92",Underdown,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,TSP 46%,25/11/2021,2300
WHAT0011,"2",Burderop Farm FGrp,"92",Underdown,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Urea 46%,07/03/2022,2475
WHAT0011,"2",Burderop Farm FGrp,"92",Underdown,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Urea 46%,25/04/2022,1155
WHAT0011,"2",Burderop Farm FGrp,"92",Underdown,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Urea 46%,05/04/2022,2557.5
WHAT0011,"2",Kinrah Farm FGrp,"116",Upper Blacklands,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,Ammonium Sulphate,15/03/2022,1680
