AccountReference,Farm,Farm_Name,Field_ID,Field_Name,Contour_ID,Crop_Type,LY_Crop_Type_MAP,DrillingDate,Soil_Type,Variety,Field Ha,Total Yield,ProductName,Applied date,Quantity kg,kg CO2/kg fert,kg CO2/application,Field fert total kg CO2,Fert kg CO2/t grain,
WHAT0011,2,Coombe Lacey,109,Y Chiseldon Camp,4255,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Urea 46%,22/04/2022,315,1.52,479,2904,61.42,
WHAT0011,2,Kinrah Farms ,118,Smeathes Ridge,11482,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Ammonium Sulphate,21/03/2022,2775,0.6,1665,,,
WHAT0011,2,Kinrah Farms ,118,Smeathes Ridge,11482,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,MOP 60%,28/03/2022,7300,0.28,2044,,,
WHAT0011,2,Kinrah Farms ,118,Smeathes Ridge,11482,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,TSP 46%,31/01/2022,3100,0.6981,2164,,,
WHAT0011,2,Kinrah Farms ,118,Smeathes Ridge,11482,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Urea 46%,25/02/2022,6290,1.52,9561,,,
WHAT0011,2,Kinrah Farms ,118,Smeathes Ridge,11482,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Urea 46%,30/03/2022,5920,1.52,8998,,,
WHAT0011,2,Kinrah Farms ,118,Smeathes Ridge,11482,Wheat Winter,Winter Wheat,10/10/2021,Shallow Chalk,KWS Extase,37,296.00001,Urea 46%,22/04/2022,3700,1.52,5624,30056,101.54,
WHAT0011,2,Kinrah Farms ,117,Herdswick Plain lower,11484,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Ammonium Sulphate,21/03/2022,3487.5,0.6,2093,,,
WHAT0011,2,Kinrah Farms ,117,Herdswick Plain lower,11484,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,TSP 46%,30/03/2022,800,0.6981,558,,,
WHAT0011,2,Kinrah Farms ,117,Herdswick Plain lower,11484,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Urea 46%,05/03/2022,6975,1.52,10602,,,
WHAT0011,2,Kinrah Farms ,117,Herdswick Plain lower,11484,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Urea 46%,11/04/2022,6975,1.52,10602,,,
WHAT0011,2,Kinrah Farms ,117,Herdswick Plain lower,11484,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,46.5,604.90254,Urea 46%,22/04/2022,3255,1.52,4948,28803,47.62,
WHAT0011,2,Kinrah Farms ,116,Upper Blacklands,14554,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,Ammonium Sulphate,15/03/2022,1680,0.6,1008,,,
WHAT0011,2,Kinrah Farms ,116,Upper Blacklands,14554,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,MOP 60%,28/03/2022,2800,0.28,784,,,
WHAT0011,2,Kinrah Farms ,116,Upper Blacklands,14554,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,TSP 46%,31/01/2022,1900,0.6981,1326,,,
WHAT0011,2,Kinrah Farms ,116,Upper Blacklands,14554,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,Urea 46%,29/03/2022,4800,1.52,7296,,,
WHAT0011,2,Kinrah Farms ,116,Upper Blacklands,14554,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,Urea 46%,25/02/2022,3600,1.52,5472,15886,90.72,
WHAT0011,2,HF Horton ,124,Uffcott Road,14867,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Ammonium Sulphate,23/03/2022,712.5,0.6,428,,,
WHAT0011,2,HF Horton ,124,Uffcott Road,14867,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,MOP 60%,24/03/2022,1400,0.28,392,,,
WHAT0011,2,HF Horton ,124,Uffcott Road,14867,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Urea 46%,05/03/2022,1615,1.52,2455,,,
WHAT0011,2,HF Horton ,124,Uffcott Road,14867,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Urea 46%,08/04/2022,1567.5,1.52,2383,,,
WHAT0011,2,HF Horton ,124,Uffcott Road,14867,Wheat Winter,NULL,09/10/2021,Medium Chalk,Graham,9.5,86.8919,Urea 46%,25/04/2022,665,1.52,1011,6668,76.74,
WHAT0011,2,HF Horton ,123,Wire Field,25241,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Ammonium Sulphate,23/03/2022,1087.5,0.6,653,,,
WHAT0011,2,HF Horton ,123,Wire Field,25241,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Urea 46%,04/03/2022,2175,1.52,3306,,,
WHAT0011,2,HF Horton ,123,Wire Field,25241,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Urea 46%,05/04/2022,2030,1.52,3086,,,
WHAT0011,2,HF Horton ,123,Wire Field,25241,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Urea 46%,25/04/2022,1015,1.52,1543,8587,48.40,
WHAT0011,2,HF Horton ,126,Ralphs,346570,Wheat Winter,NULL,14/10/2021,Medium Chalk,Graham,13,154.31722,Urea 46%,25/04/2022,910,1.52,1383,,,
WHAT0011,2,HF Horton ,126,Ralphs,346570,Wheat Winter,NULL,14/10/2021,Medium Chalk,Graham,13,154.31722,Urea 46%,04/03/2022,1950,1.52,2964,,,
WHAT0011,2,HF Horton ,126,Ralphs,346570,Wheat Winter,NULL,14/10/2021,Medium Chalk,Graham,13,154.31722,Urea 46%,08/04/2022,2015,1.52,3063,7410,48.02,
WHAT0011,2,Burderop,97,Norris Close,383993,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Ammonium Sulphate,22/03/2022,1855,0.6,1113,,,
WHAT0011,2,Burderop,97,Norris Close,383993,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,MOP 60%,28/03/2022,4500,0.28,1260,,,
WHAT0011,2,Burderop,97,Norris Close,383993,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,TSP 46%,25/11/2021,6400,0.6981,4468,,,
WHAT0011,2,Burderop,97,Norris Close,383993,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Urea 46%,28/02/2022,4505,1.52,6848,,,
WHAT0011,2,Burderop,97,Norris Close,383993,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Urea 46%,04/04/2022,4107.5,1.52,6243,,,
WHAT0011,2,Burderop,97,Norris Close,383993,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,26.5,281.15964,Urea 46%,21/04/2022,1855,1.52,2820,22751,80.92,
